City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,mount pearl,47.5166,-52.7813,-1.03,73,40,7.72,CA,1734226555
366,gadzhiyevo,69.2551,33.3362,-11.13,98,100,3.34,RU,1734226556
367,villa gesell,-37.2639,-56.973,15.62,87,0,7.4,AR,1734226497
368,ustyuzhna,58.8394,36.4321,-4.18,94,100,4.25,RU,1734226559
369,baikonur,45.6167,63.3167,-3.23,68,100,5.79,KZ,1734226560
370,salinas,36.6777,-121.6555,12.82,85,75,2.57,US,1734226482
371,bayramaly,37.6185,62.1671,-3.14,91,100,6.97,TM,1734226562
372,kerikeri,-35.2268,173.9474,22.7,74,100,2.71,NZ,1734226563
373,sitangkai,4.6628,119.3928,28.27,76,53,6.49,PH,1734226565
374,argo,37.6333,22.7333,10.9,84,100,0.87,GR,1734226567
375,salinopolis,-0.6136,-47.3561,26.99,77,100,5.47,BR,1734226568
376,navlya,52.8281,34.4989,-4.89,82,100,5.17,RU,1734226569
377,khanty-mansiysk,61.0042,69.0019,-6.94,86,40,2.0,RU,1734226571
378,greymouth,-42.4667,171.2,16.64,96,100,3.74,NZ,1734226572
379,tsiombe,-25.3,45.4833,24.13,90,100,4.95,MG,1734226296
380,butembo,0.15,29.2833,14.63,82,98,1.28,CD,1734226575
381,glens falls north,43.3351,-73.6825,-7.4,84,13,1.36,US,1734226577
382,likiep,9.8251,169.3107,27.8,80,12,8.54,MH,1734226578
383,irinjalakuda,10.3333,76.2333,20.94,85,41,2.14,IN,1734226580
384,canmore,51.0834,-115.3521,2.06,86,80,1.54,CA,1734226581
385,nove mesto nad metuji,50.3446,16.1515,0.62,98,100,5.62,CZ,1734226584
386,ilomantsi,62.6716,30.9328,-8.58,80,100,6.53,FI,1734226585
387,vila franca do campo,37.7167,-25.4333,18.27,99,90,9.63,PT,1734226586
388,crane,31.3974,-102.3501,15.42,19,0,3.13,US,1734226506
389,novo aripuana,-5.1206,-60.3797,24.38,87,100,1.43,BR,1734226588
390,juruti,-2.1522,-56.0922,25.47,85,100,1.35,BR,1734226589
391,le port,-20.9373,55.2919,21.98,90,42,1.54,RE,1734226590
392,la jolla,32.8473,-117.2742,15.01,81,0,5.66,US,1734226592
393,minas de marcona,-15.2119,-75.1103,15.71,86,90,5.3,PE,1734226594
394,alice springs,-23.7,133.8833,38.75,7,95,4.12,AU,1734226595
395,sao lourenco do sul,-31.3653,-51.9783,20.53,75,63,6.86,BR,1734226596
396,thamaga,-24.6701,25.5397,20.64,81,99,6.53,BW,1734226597
397,holualoa,19.6228,-155.9522,26.02,81,40,4.12,US,1734226420
398,turan,16.0678,108.2208,19.99,94,100,8.23,VN,1734226600
399,ntoum,0.3833,9.7833,24.23,95,99,0.66,GA,1734226602
400,madarounfa,13.3087,7.156,17.03,17,100,4.9,NE,1734226603
401,mil'kovo,55.6078,37.7956,-4.25,61,100,6.16,RU,1734226604
402,cumberland,35.0502,-78.8664,7.28,78,0,4.12,US,1734226605
403,shimoda,34.6667,138.95,9.33,61,4,11.47,JP,1734226606
404,san antonio de pale,-1.4014,5.6325,26.12,85,100,3.03,GQ,1734226607
405,kismayo,-0.3582,42.5454,25.63,81,31,7.7,SO,1734226609
406,ostrow mazowiecka,52.8024,21.8951,0.35,93,100,6.78,PL,1734226610
407,nadym,65.5333,72.5167,-8.07,95,100,5.34,RU,1734226611
408,las toscas,-28.3529,-59.258,20.46,61,2,1.73,AR,1734226612
409,penhalonga,-18.8911,32.6978,16.82,96,89,2.07,ZW,1734226613
410,peace river,56.2501,-117.286,-9.83,85,100,5.14,CA,1734226614
411,deming,32.2687,-107.7586,11.94,19,0,2.06,US,1734226615
412,horta,38.5333,-28.6333,16.12,73,60,7.15,PT,1734226618
413,altagracia de orituco,9.8601,-66.3814,22.42,84,79,2.18,VE,1734226619
414,al qusiyah,27.4402,30.8184,11.87,66,0,3.49,EG,1734226620
415,al muwayh,22.4333,41.7583,14.9,39,94,7.69,SA,1734226621
416,richards bay,-28.783,32.0377,21.56,80,100,5.09,ZA,1734226622
417,bandarbeyla,9.4942,50.8122,24.1,76,86,7.92,SO,1734226623
418,kapa'a,22.0752,-159.319,26.18,75,40,6.17,US,1734226494
419,christchurch,-43.5333,172.6333,18.28,72,100,6.69,NZ,1734226257
420,ariano irpino-martiri,41.1489,15.0833,5.86,93,34,8.75,IT,1734226627
421,kargil,34.5667,76.1,-15.57,76,100,1.56,IN,1734226628
422,san ignacio de velasco,-16.3667,-60.95,21.86,80,17,1.86,BO,1734226629
423,lubao,14.9167,120.55,27.84,69,69,4.53,PH,1734226630
424,rongelap,11.1635,166.8941,27.74,79,0,8.38,MH,1734226631
425,nogales,31.3086,-110.9422,15.76,12,0,0.0,MX,1734226634
426,syktyvkar,61.6764,50.8099,-15.15,92,40,3.0,RU,1734226619
427,walvis bay,-22.9575,14.5053,15.06,90,56,4.12,NA,1734226636
428,dawesville,30.9224,-84.0091,17.42,77,40,4.63,US,1734226638
429,yola,9.2,12.4833,20.27,23,9,0.61,NG,1734226639
430,carnarvon,-24.8667,113.6333,26.05,62,2,6.86,AU,1734226641
431,port augusta,-32.5,137.7667,35.46,16,63,3.61,AU,1734226643
432,hammerfest,70.6634,23.6821,-7.75,62,41,5.66,NO,1734226644
433,langfang,39.5097,116.6947,2.0,23,0,2.96,CN,1734226645
434,goulburn,-34.75,149.7167,30.99,30,0,1.34,AU,1734226646
435,yaren,-0.5472,166.916,28.13,77,73,2.44,NR,1734226647
436,prince george,53.9166,-122.753,1.46,99,100,4.63,CA,1734226550
437,deyang,31.1302,104.382,6.11,59,0,0.63,CN,1734226650
438,olyokminsk,60.3736,120.4264,-20.02,96,100,3.33,RU,1734226651
439,goure,13.9835,10.2704,16.1,20,80,5.63,NE,1734226652
440,usinsk,65.9939,57.5281,-13.92,93,100,6.32,RU,1734226653
441,baidoa,3.1138,43.6498,20.48,86,5,4.75,SO,1734226654
442,ciudad guayana,8.3533,-62.6528,23.08,95,26,2.55,VE,1734226655
443,cedeira,43.6797,-8.0209,8.07,82,3,2.28,ES,1734226656
444,cannonvale,-20.2833,148.7,28.66,65,9,5.73,AU,1734226657
445,massaguet,12.4755,15.4365,20.27,19,12,6.33,TD,1734226659
446,umm al quwain city,25.5647,55.5552,17.18,51,52,4.53,AE,1734226660
447,trevelin,-43.0858,-71.4639,13.59,84,4,1.92,AR,1734226661
448,aflao,6.116,1.1914,27.07,89,20,2.06,TG,1734226662
449,nikol'sk,53.7189,46.0712,-13.28,98,100,3.3,RU,1734226663
450,acapulco de juarez,16.8634,-99.8901,26.9,83,40,0.0,MX,1734226384
451,manay,7.215,126.5397,29.06,67,63,5.44,PH,1734226665
452,cruzeiro do sul,-29.5128,-51.9853,22.5,96,1,1.76,BR,1734226668
453,devils lake,48.1128,-98.8651,-5.01,91,100,6.17,US,1734226480
454,mezzouna,34.5776,9.8419,12.94,72,0,2.39,TN,1734226670
455,kananga,-5.8958,22.4178,20.8,94,100,0.82,CD,1734226671
456,gambiran satu,-8.3939,114.1464,28.5,83,98,0.42,ID,1734226672
457,lauro de freitas,-12.8944,-38.3272,26.01,78,75,3.09,BR,1734226412
458,tolanaro,-25.0319,46.9987,24.04,88,0,3.6,MG,1734226674
459,smithers,54.7804,-127.1743,-1.82,93,100,0.0,CA,1734226676
460,angaur state,6.906,134.13,26.88,83,99,6.4,PW,1734226677
461,gasa,31.5,34.4667,13.29,62,0,3.09,PS,1734226678
462,al kut,32.5147,45.819,7.17,24,0,4.99,IQ,1734226679
463,san jose iturbide,21.0,-100.3833,13.6,70,64,3.06,MX,1734226680
464,weno,7.4515,151.8468,24.97,88,100,4.12,FM,1734226681
465,narvik,68.4384,17.4272,-5.11,76,80,4.88,NO,1734226682
466,chaman,30.9236,66.4512,8.94,20,100,1.56,PK,1734226683
467,aykhal,66.0,111.5,-27.95,100,6,1.63,RU,1734226685
468,beloyarskiy,63.7119,66.6722,-16.91,99,100,1.14,RU,1734226686
469,shalqar,47.8333,59.6,-7.37,71,92,6.52,KZ,1734226687
470,bardai,11.65,7.2333,14.92,25,9,4.73,NG,1734226688
471,amasra,41.7463,32.3863,4.88,60,100,3.87,TR,1734226689
472,khorixas,-20.3667,14.9667,23.63,35,30,1.06,NA,1734226691
473,tucurui,-3.7661,-49.6725,24.33,88,100,1.42,BR,1734226692
474,hirara,24.8,125.2833,19.15,59,40,9.77,JP,1734226693
475,mendarda,21.3167,70.4333,15.39,30,4,3.62,IN,1734226694
476,noshiro,40.2039,140.0242,0.46,96,100,8.15,JP,1734226695
477,kirakira,-10.4544,161.9205,29.61,78,72,1.46,SB,1734226696
478,fiambala,-27.6871,-67.6149,22.02,33,10,3.6,AR,1734226698
479,laojunmiao,39.8333,97.7333,-8.18,44,0,4.76,CN,1734226699
480,novyy urengoy,66.0833,76.6333,-10.81,94,100,6.17,RU,1734226473
481,lethem,3.3803,-59.7968,26.67,72,63,5.03,GY,1734226701
482,gorgan,36.8387,54.4348,0.98,93,100,3.09,IR,1734226702
483,revda,56.801,59.9303,-13.01,86,100,5.68,RU,1734226703
484,pekalongan,-6.8886,109.6753,27.3,82,100,1.5,ID,1734226704
485,undurkhaan,47.3194,110.6556,-9.47,70,89,3.12,MN,1734226705
486,conception bay south,47.4999,-52.9981,-0.7,75,24,6.77,CA,1734226707
487,terrace,54.5163,-128.6035,0.95,93,75,5.14,CA,1734226708
488,pundong,-7.9522,110.3486,25.61,86,100,1.07,ID,1734226710
489,razole,16.4833,81.8333,20.19,73,100,1.81,IN,1734226711
490,huai'an,33.5886,119.0192,4.63,29,0,4.08,CN,1734226713
491,meadow lakes,61.6247,-149.6011,-2.74,95,100,0.0,US,1734226715
492,marcali,46.585,17.412,-0.07,96,99,0.94,HU,1734226716
493,carauari,-4.8828,-66.8958,23.89,96,100,0.75,BR,1734226717
494,lerwick,60.1545,-1.1494,9.34,95,100,9.84,GB,1734226718
495,sabang,5.8933,95.3214,27.3,78,92,2.21,ID,1734226719
496,kargopol',61.5071,38.9456,-12.69,94,100,2.89,RU,1734226720
497,glace bay,46.1969,-59.957,-1.59,79,85,1.79,CA,1734226721
498,caucasia,7.9865,-75.1935,24.11,91,11,2.48,CO,1734226722
499,newman,37.3138,-121.0208,11.7,77,100,0.89,US,1734226724
500,makokou,0.5738,12.8642,22.5,94,100,1.41,GA,1734226725
501,laguna,38.421,-121.4238,12.08,78,75,5.66,US,1734226726
502,yigo village,13.5361,144.8886,29.3,75,75,8.75,GU,1734226728
503,porangatu,-13.4408,-49.1486,22.14,86,99,0.53,BR,1734226729
504,barakani,-12.1356,44.4317,26.84,87,87,6.25,KM,1734226730
505,ad dilam,23.9915,47.1627,10.84,39,1,3.95,SA,1734226732
506,nurota,40.5614,65.6886,-1.67,99,100,3.11,UZ,1734226733
507,reitz,-27.8014,28.4273,13.57,93,49,3.29,ZA,1734226734
508,qamdo,31.1667,97.2333,-4.44,15,0,1.35,CN,1734226736
509,robore,-18.3333,-59.75,20.52,86,12,0.92,BO,1734226738
510,badr hunayn,23.7829,38.7905,20.72,30,0,6.89,SA,1734226739
511,akureyri,65.6835,-18.0878,1.96,51,75,2.57,IS,1734226740
512,turpan,42.9333,89.1667,-7.26,67,23,0.4,CN,1734226741
513,chibougamau,49.9168,-74.3659,-17.21,85,0,2.06,CA,1734226742
514,souillac,-20.5167,57.5167,23.21,83,20,1.54,MU,1734226743
515,guiuan,11.0333,125.7247,27.5,82,50,7.46,PH,1734226744
516,la ronge,55.1001,-105.2842,-10.86,79,100,4.12,CA,1734226745
517,tofol,5.3248,163.0078,28.64,76,21,6.94,FM,1734226747
518,coahuayana de hidalgo,18.7,-103.6583,24.58,94,100,0.89,MX,1734226748
519,ciudad guadalupe victoria,24.4497,-104.1225,15.9,32,0,1.24,MX,1734226749
520,naberera,-4.2,36.9333,19.4,83,70,2.08,TZ,1734226750
521,colonia,50.9333,6.95,4.58,89,75,4.12,DE,1734226751
522,ihosy,-22.4,46.1167,20.23,87,88,3.58,MG,1734226752
523,fisterra,42.9049,-9.2629,11.26,69,0,4.48,ES,1734226753
524,boende,-0.2167,20.8667,22.0,88,56,0.56,CD,1734226754
525,konarka,19.9,86.1167,16.58,42,20,5.05,IN,1734226756
526,aktobe,50.2797,57.2072,-11.95,79,100,7.0,KZ,1734226757
527,lorengau,-2.0226,147.2712,29.87,70,76,2.05,PG,1734226758
528,kone,-21.0595,164.8658,33.97,48,92,2.91,NC,1734226759
529,balqash,46.8481,74.995,-3.53,80,100,2.58,KZ,1734226760
530,pachino,36.7186,15.0907,15.33,70,100,7.43,IT,1734226762
531,abeche,13.8292,20.8324,17.87,22,3,5.62,TD,1734226787
532,tagiura,32.8817,13.3506,17.52,72,7,1.96,LY,1734226789
533,pembroke,45.8168,-77.1162,-11.47,97,69,0.95,CA,1734226790
534,nchelenge,-9.3451,28.734,20.77,83,100,1.92,ZM,1734226791
535,visby,57.6409,18.296,3.12,75,40,9.26,SE,1734226792
536,moyale,3.5167,39.0584,20.46,45,10,4.13,KE,1734226793
537,flying fish cove,-10.4217,105.6791,27.82,89,75,2.57,CX,1734226794
538,abancay,-13.6339,-72.8814,12.29,95,100,4.54,PE,1734226796
539,alofi,-19.0595,-169.9187,27.94,74,75,9.26,NU,1734226797
540,les cayes,18.2,-73.75,24.77,84,7,3.66,HT,1734226798
541,san-pedro,4.7485,-6.6363,25.74,85,73,2.1,CI,1734226594
542,san patricio,28.017,-97.5169,22.97,85,100,3.7,US,1734226800
543,valenca do piaui,-6.4075,-41.7456,25.81,47,76,0.52,BR,1734226801
544,barra de santo antonio,-9.4047,-35.5072,24.98,81,21,3.75,BR,1734226802
545,urzhar,47.093,81.6294,-6.88,66,4,2.74,KZ,1734226804
546,hilo,19.7297,-155.09,24.51,85,52,0.45,US,1734226805
547,sur,22.5667,59.5289,20.58,66,0,2.35,OM,1734226806
548,rangkasbitung,-6.3591,106.2494,25.1,92,100,0.77,ID,1734226807
549,al ghayzah,16.2079,52.176,20.99,73,8,2.51,YE,1734226808
550,beira,-19.8436,34.8389,28.05,74,40,3.6,MZ,1734226804
551,el nido,11.1858,119.3956,28.41,82,75,4.95,PH,1734226810
552,saladas,-28.2538,-58.6259,19.62,68,1,2.02,AR,1734226811
553,sarishabari,24.7333,89.8333,17.03,75,0,2.72,BD,1734226812
554,pampa,35.5362,-100.9599,6.02,45,0,3.6,US,1734226814
555,cidreira,-30.1811,-50.2056,20.27,95,45,4.45,BR,1734226815
556,inarajan village,13.2736,144.7484,30.22,81,81,8.77,GU,1734226816
557,monteros,-27.1674,-65.4983,23.22,66,65,1.22,AR,1734226311
558,haiku-pauwela,20.9219,-156.3051,26.79,72,92,12.52,US,1734226818
559,prince rupert,54.3161,-130.3201,3.83,79,20,9.26,CA,1734226819
560,arraial do cabo,-22.9661,-42.0278,23.42,95,100,9.8,BR,1734226721
561,curuzu cuatia,-29.7917,-58.0546,19.64,52,0,4.13,AR,1734226821
562,kotovsk,47.7531,29.532,-0.31,94,100,3.39,UA,1734226823
563,katsuura,35.1333,140.3,11.09,57,3,11.13,JP,1734226824
564,el dorado,38.7666,-120.5177,5.23,98,100,0.89,US,1734226825
565,kenema,7.8767,-11.1875,21.39,96,56,0.49,SL,1734226826
566,thurso,58.5927,-3.5259,10.14,92,100,12.05,GB,1734226827
